gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,NumPremiumServices,AutoPayment,PaperLessAuto,ServiceBundle,SpendToTenureRatio,ValueRetentionScore,SeniorWithDependents,PartnerNoDependents,HighValueNew,ContracEndingRisk,SpendvsPeer,PricePerService,ServiceUtilizationRate,RiskFactorCount,TenureGroup_SpendInteraction,ContractRiskScore,SpendIncreaseRecently,CustomerSegment,Churn
0,1.0,0,0,35.0,1,2,1,2,2,2,2,2,2,1,0,110.8,3836.3,6.0,1.0,1.0,2,3.1657143,34.313953,0.0,0.0,0.0,0.0,1.2109272,18.466667,1.0,1.0,38.78,1.0,1.0,3,0
1,1.0,1,0,21.0,1,0,1,0,0,0,0,0,0,0,2,69.1,1474.75,0.0,0.0,0.0,2,3.290476,21.037804,0.0,1.0,0.0,0.0,0.7551902,69.1,0.0,4.0,14.511,3.0,0.0,2,1
1,0.0,1,0,62.0,1,2,1,2,2,0,0,0,2,1,2,96.1,6001.45,3.0,0.0,0.0,2,1.55,61.8069,0.0,1.0,0.0,0.0,1.0502717,32.033333,0.5,1.0,59.582,0.0,0.0,3,0
0,0.0,0,0,15.0,1,2,0,0,0,0,0,0,0,0,3,48.8,720.1,0.0,0.0,0.0,0,3.2533333,14.45984,0.0,0.0,0.0,0.0,0.7576946,48.8,0.0,3.0,7.32,3.0,1.0,3,0
0,0.0,0,0,55.0,1,0,0,2,0,0,0,0,0,0,1,50.55,2832.75,1.0,1.0,1.0,0,0.9190909,54.951504,0.0,0.0,0.0,0.0,0.78486603,50.55,0.16666667,2.0,27.8025,3.0,0.0,1,0
0,0.0,0,0,11.0,1,0,0,0,0,0,0,0,0,0,3,44.65,472.25,0.0,0.0,0.0,0,4.059091,10.3450165,0.0,0.0,0.0,0.0,0.69325954,44.65,0.0,4.0,4.9115,3.0,1.0,3,0
0,0.0,1,1,17.0,1,2,1,0,0,2,0,2,0,0,2,88.25,1460.65,2.0,0.0,0.0,2,5.1911764,16.365826,0.0,0.0,0.0,0.0,0.9644795,44.125,0.33333334,2.0,15.0025,2.0,1.0,3,1
0,0.0,0,0,61.0,1,0,2,1,1,1,1,1,1,1,0,19.45,1336.35,0.0,1.0,0.0,3,0.31885245,65.34719,0.0,0.0,0.0,0.0,0.9227108,19.45,0.0,1.0,11.8645,0.0,0.0,1,0
0,0.0,1,0,71.0,1,2,0,2,2,2,2,2,2,2,1,89.3,6388.65,6.0,1.0,0.0,0,1.2577465,70.74917,0.0,1.0,0.0,0.0,1.3865191,14.883333,1.0,0.0,63.403,0.0,0.0,3,0
0,0.0,0,0,2.0,1,0,1,0,0,0,0,0,0,0,0,70.0,153.05,0.0,1.0,0.0,2,35.0,2.1556337,0.0,0.0,0.0,0.0,0.7650263,70.0,0.0,3.0,1.4,2.0,0.0,3,1
1,0.0,0,0,35.0,1,0,2,1,1,1,1,1,1,2,3,19.25,677.9,0.0,0.0,0.0,3,0.55,33.476543,0.0,0.0,0.0,0.0,0.9132228,19.25,0.0,1.0,6.7375,0.0,0.0,1,0
0,0.0,0,0,17.0,1,0,1,0,0,0,0,0,0,0,0,70.5,1165.6,0.0,1.0,0.0,2,4.147059,16.302097,0.0,0.0,0.0,0.0,0.7704907,70.5,0.0,2.0,11.985,2.0,1.0,3,0
0,0.0,0,0,21.0,1,2,1,0,0,0,0,2,2,0,2,97.35,2119.5,2.0,0.0,0.0,2,4.635714,21.550585,0.0,0.0,0.0,0.0,1.0639329,48.675,0.33333334,3.0,20.4435,3.0,0.0,3,1
0,0.0,1,0,47.0,1,0,2,1,1,1,1,1,1,2,0,19.65,921.55,0.0,1.0,0.0,3,0.4180851,44.627117,0.0,1.0,0.0,0.0,0.9321988,19.65,0.0,1.0,9.2355,0.0,1.0,1,0
0,0.0,1,0,3.0,1,0,2,1,1,1,1,1,1,0,3,20.85,72.0,0.0,0.0,0.0,3,6.95,3.2951946,0.0,1.0,0.0,0.0,0.989127,20.85,0.0,3.0,0.6255,2.0,0.0,3,0
1,0.0,0,0,3.0,1,0,2,1,1,1,1,1,1,0,3,19.65,68.35,0.0,0.0,0.0,3,6.55,3.3099275,0.0,0.0,0.0,0.0,0.9321988,19.65,0.0,4.0,0.5895,3.0,0.0,3,0
1,1.0,1,0,44.0,1,0,2,1,1,1,1,1,1,2,1,19.35,847.25,0.0,1.0,1.0,3,0.43977273,41.633907,0.0,1.0,0.0,0.0,0.9179668,19.35,0.0,2.0,8.514,1.0,1.0,1,0
0,0.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,3,44.0,44.0,0.0,0.0,0.0,0,44.0,0.9777778,0.0,0.0,0.0,0.0,0.6831673,44.0,0.0,4.0,0.44,3.0,0.0,3,0
0,0.0,1,1,44.0,1,2,1,0,2,2,0,0,2,1,2,94.4,4295.35,3.0,0.0,0.0,2,2.1454546,45.02463,0.0,0.0,0.0,0.0,1.0316925,31.466667,0.5,1.0,41.536,0.0,0.0,3,0
1,0.0,1,1,5.0,1,2,2,1,1,1,1,1,1,0,0,25.9,135.0,0.0,1.0,1.0,3,5.18,5.0185876,0.0,0.0,0.0,0.0,1.2286997,25.9,0.0,4.0,1.295,3.0,0.0,3,1
1,0.0,0,0,24.0,1,2,0,2,0,0,0,0,0,0,0,55.65,1400.55,1.0,1.0,1.0,0,2.31875,24.72286,0.0,0.0,0.0,0.0,0.86405134,55.65,0.16666667,2.0,13.356,3.0,0.0,3,1
0,0.0,0,1,1.0,1,0,1,0,0,0,0,0,0,0,2,69.65,69.65,0.0,0.0,0.0,2,69.65,0.98584574,0.0,0.0,0.0,0.0,0.7612011,69.65,0.0,5.0,0.6965,3.0,0.0,3,1
0,0.0,0,0,18.0,1,0,1,2,0,0,0,0,0,0,2,75.4,1380.4,1.0,0.0,0.0,2,4.188889,18.068064,0.0,0.0,0.0,0.0,0.82404256,75.4,0.16666667,3.0,13.572,3.0,0.0,3,0
0,0.0,0,0,10.0,1,2,1,0,0,2,0,2,2,0,2,100.6,1060.2,3.0,0.0,0.0,2,10.06,10.4350395,0.0,0.0,0.0,0.0,1.099452,33.533333,0.5,4.0,10.06,3.0,0.0,0,1
0,0.0,1,0,65.0,1,0,0,2,2,2,0,0,2,2,0,71.0,4386.2,4.0,1.0,0.0,0,1.0923077,60.919445,0.0,1.0,0.0,0.0,1.1023836,17.75,0.6666667,0.0,46.15,0.0,1.0,3,0
0,1.0,0,0,1.0,1,0,1,0,2,0,0,0,2,0,2,86.0,86.0,2.0,0.0,0.0,2,86.0,0.9885057,0.0,0.0,0.0,0.0,0.9398894,43.0,0.33333334,4.0,0.86,3.0,0.0,0,1
0,0.0,0,0,53.0,1,2,1,2,0,2,0,2,2,1,1,106.95,5785.5,4.0,1.0,1.0,2,2.0179245,53.594257,0.0,0.0,0.0,0.0,1.1688508,26.7375,0.6666667,1.0,56.6835,1.0,0.0,3,1
1,0.0,0,0,3.0,1,0,2,1,1,1,1,1,1,1,3,21.2,52.05,0.0,0.0,0.0,3,7.0666666,2.3445945,0.0,0.0,0.0,0.0,1.0057311,21.2,0.0,2.0,0.636,0.0,1.0,3,0
1,0.0,1,0,33.0,1,0,0,2,2,0,2,0,0,2,3,61.05,2018.4,3.0,0.0,0.0,0,1.85,32.528606,0.0,1.0,0.0,0.0,0.94789463,20.35,0.5,1.0,20.1465,1.0,0.0,3,0
1,0.0,0,0,3.0,0,1,0,0,2,0,0,0,0,0,2,29.6,79.45,1.0,0.0,0.0,1,9.866667,2.5964053,0.0,0.0,0.0,0.0,0.70428246,29.6,0.16666667,4.0,0.888,3.0,1.0,3,1
0,0.0,0,0,34.0,1,0,0,2,0,2,2,2,2,1,0,79.95,2727.3,5.0,1.0,1.0,0,2.3514705,33.691166,0.0,0.0,0.0,0.0,1.241346,15.99,0.8333333,1.0,27.183,1.0,0.0,3,0
0,0.0,1,1,14.0,1,0,2,1,1,1,1,1,1,2,3,19.7,263.65,0.0,0.0,0.0,3,1.4071429,12.736715,0.0,0.0,0.0,0.0,0.93457085,19.7,0.0,2.0,2.758,1.0,1.0,3,0
0,0.0,0,0,13.0,1,0,2,1,1,1,1,1,1,0,3,20.3,275.4,0.0,0.0,0.0,3,1.5615385,12.929578,0.0,0.0,0.0,0.0,0.9630349,20.3,0.0,3.0,2.639,3.0,0.0,3,0
1,1.0,1,0,46.0,0,1,0,0,2,2,2,2,2,1,0,59.9,2816.65,5.0,1.0,1.0,1,1.302174,46.250412,0.0,1.0,0.0,0.0,1.4252203,11.98,0.8333333,1.0,27.554,1.0,0.0,3,1
1,0.0,1,1,23.0,1,2,2,1,1,1,1,1,1,1,3,24.35,538.5,0.0,0.0,0.0,3,1.0586957,21.242603,0.0,0.0,0.0,0.0,1.1551675,24.35,0.0,1.0,5.6005,0.0,1.0,3,0
0,0.0,1,1,47.0,1,0,2,1,1,1,1,1,1,2,3,19.75,948.9,0.0,0.0,0.0,3,0.42021278,45.73012,0.0,0.0,0.0,0.0,0.9369429,19.75,0.0,1.0,9.2825,0.0,0.0,1,0
1,0.0,0,1,17.0,1,0,0,2,0,0,0,0,0,0,3,50.3,846.8,1.0,0.0,0.0,0,2.9588234,16.506823,0.0,0.0,0.0,0.0,0.7809844,50.3,0.16666667,2.0,8.551,3.0,1.0,3,0
0,0.0,1,1,49.0,1,2,1,0,0,0,0,2,2,0,2,95.6,4783.5,2.0,0.0,0.0,2,1.9510204,49.518635,0.0,0.0,0.0,0.0,1.0448073,47.8,0.33333334,3.0,46.844,3.0,0.0,3,1
1,1.0,1,0,59.0,0,1,0,0,2,0,0,2,2,0,2,50.25,2997.45,3.0,0.0,0.0,1,0.85169494,58.486828,0.0,1.0,0.0,0.0,1.1956146,16.75,0.5,3.0,29.6475,3.0,0.0,2,0
0,0.0,0,0,69.0,1,2,0,2,0,2,2,2,2,2,1,85.35,5897.4,5.0,1.0,1.0,0,1.2369565,68.29647,0.0,0.0,0.0,0.0,1.3251892,17.07,0.8333333,1.0,58.8915,1.0,0.0,3,0
1,0.0,0,0,11.0,0,1,0,0,0,2,0,2,0,1,2,41.6,470.6,2.0,0.0,0.0,1,3.7818182,11.046948,0.0,0.0,0.0,0.0,0.98980236,20.8,0.33333334,3.0,4.576,1.0,0.0,3,1
1,0.0,0,0,10.0,1,0,0,2,0,0,0,0,0,0,3,51.65,524.5,1.0,0.0,0.0,0,5.165,9.962013,0.0,0.0,0.0,0.0,0.8019452,51.65,0.16666667,3.0,5.165,3.0,0.0,3,0
1,0.0,1,1,12.0,1,2,2,1,1,1,1,1,1,2,0,24.0,269.65,0.0,1.0,1.0,3,2.0,10.786,0.0,0.0,0.0,0.0,1.1385635,24.0,0.0,2.0,2.88,1.0,1.0,3,0
1,0.0,0,0,45.0,1,2,1,0,2,0,0,2,2,0,1,100.85,4740.0,3.0,1.0,1.0,2,2.241111,46.53903,0.0,0.0,0.0,0.0,1.1021843,33.616665,0.5,2.0,45.3825,3.0,0.0,3,1
0,0.0,1,1,39.0,1,0,0,0,0,2,0,2,0,0,3,59.85,2341.5,2.0,0.0,0.0,0,1.5346154,38.47987,0.0,0.0,0.0,0.0,0.92926276,29.925,0.33333334,2.0,23.3415,3.0,0.0,3,0
1,1.0,1,0,71.0,1,2,2,1,1,1,1,1,1,2,1,25.45,1789.65,0.0,1.0,0.0,3,0.3584507,67.66163,0.0,1.0,0.0,0.0,1.2073517,25.45,0.0,1.0,18.0695,0.0,1.0,1,0
1,0.0,1,1,71.0,1,2,2,1,1,1,1,1,1,2,1,23.9,1626.4,0.0,1.0,0.0,3,0.3366197,65.31727,0.0,0.0,0.0,0.0,1.1338195,23.9,0.0,1.0,16.969,0.0,1.0,1,0
0,0.0,1,1,33.0,1,2,2,1,1,1,1,1,1,1,1,24.15,800.3,0.0,1.0,0.0,3,0.7318182,31.821074,0.0,0.0,0.0,0.0,1.1456795,24.15,0.0,1.0,7.9695,0.0,0.0,1,0
1,1.0,0,0,67.0,1,2,1,0,0,0,0,0,0,0,3,75.7,5060.85,0.0,0.0,0.0,2,1.1298507,65.9824,0.0,0.0,0.0,0.0,0.82732123,75.7,0.0,3.0,50.719,3.0,1.0,1,0
1,0.0,1,1,37.0,0,1,0,2,2,2,0,0,0,0,0,40.2,1448.8,3.0,1.0,0.0,1,1.0864865,35.165047,0.0,0.0,0.0,0.0,0.9564917,13.4,0.5,1.0,14.874,2.0,1.0,3,1
1,0.0,1,1,49.0,1,2,1,0,0,0,0,2,0,0,2,84.5,4254.85,1.0,0.0,0.0,2,1.7244898,49.764328,0.0,0.0,0.0,0.0,0.92349595,84.5,0.16666667,2.0,41.405,2.0,0.0,1,1
0,0.0,1,0,9.0,1,0,0,0,2,0,0,0,0,0,3,50.85,466.6,1.0,0.0,0.0,0,5.65,8.999036,0.0,1.0,0.0,0.0,0.789524,50.85,0.16666667,2.0,4.5765,2.0,0.0,3,0
1,0.0,1,0,52.0,1,2,1,2,0,2,2,0,0,2,1,91.6,4627.8,3.0,1.0,1.0,2,1.7615385,49.976242,0.0,1.0,0.0,0.0,1.0010915,30.533333,0.5,1.0,47.632,1.0,1.0,3,0
0,0.0,0,0,70.0,1,2,1,0,2,0,0,2,2,1,2,98.9,6838.6,3.0,0.0,0.0,2,1.4128572,68.45445,0.0,0.0,0.0,0.0,1.0808728,32.966667,0.5,1.0,69.23,0.0,1.0,3,0
1,0.0,0,0,1.0,1,0,1,0,2,0,0,0,2,0,2,85.0,85.0,2.0,0.0,0.0,2,85.0,0.9883721,0.0,0.0,0.0,0.0,0.92896044,42.5,0.33333334,4.0,0.85,3.0,0.0,0,0
0,1.0,0,0,14.0,1,2,1,0,2,0,0,0,0,0,2,78.95,1101.85,1.0,0.0,0.0,2,5.6392856,13.781738,0.0,0.0,0.0,0.0,0.8628403,78.95,0.16666667,3.0,11.053,3.0,1.0,2,1
1,0.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,3,44.3,44.3,0.0,0.0,0.0,0,44.3,0.97792494,0.0,0.0,0.0,0.0,0.68782526,44.3,0.0,4.0,0.443,3.0,0.0,3,0
1,0.0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,3,20.2,20.2,0.0,0.0,0.0,3,20.2,0.9528302,0.0,0.0,0.0,0.0,0.95829093,20.2,0.0,3.0,0.202,2.0,0.0,3,1
0,0.0,0,0,52.0,1,2,1,0,2,0,0,0,0,1,3,80.2,4297.6,1.0,0.0,0.0,2,1.5423077,52.92611,0.0,0.0,0.0,0.0,0.8765015,80.2,0.16666667,1.0,41.704,1.0,0.0,1,0
1,0.0,0,0,6.0,1,0,0,0,0,2,0,2,0,0,3,60.9,414.1,2.0,0.0,0.0,0,10.15,6.689822,0.0,0.0,0.0,0.0,0.94556564,30.45,0.33333334,2.0,3.654,2.0,0.0,3,0
1,0.0,1,0,7.0,0,1,0,2,2,0,0,0,0,0,3,34.2,256.6,2.0,0.0,0.0,1,4.885714,7.2897725,0.0,1.0,0.0,0.0,0.81373173,17.1,0.33333334,2.0,2.394,2.0,0.0,3,0
0,1.0,0,0,47.0,1,2,1,0,2,2,0,0,0,0,0,85.2,3969.35,2.0,1.0,1.0,2,1.812766,46.048145,0.0,0.0,0.0,0.0,0.9311462,42.6,0.33333334,2.0,40.044,3.0,1.0,2,1
0,0.0,0,0,26.0,1,0,1,2,0,2,2,0,0,1,1,87.15,2274.1,3.0,1.0,1.0,2,3.351923,25.79807,0.0,0.0,0.0,0.0,0.95245767,29.05,0.5,1.0,22.659,1.0,0.0,3,0
1,0.0,1,1,25.0,1,0,0,2,0,0,2,0,0,0,2,54.3,1296.8,2.0,0.0,0.0,0,2.172,23.450272,0.0,0.0,0.0,0.0,0.84309053,27.15,0.33333334,2.0,13.575,2.0,1.0,3,0
1,0.0,0,0,69.0,1,0,2,1,1,1,1,1,1,2,3,19.1,1268.85,0.0,0.0,0.0,3,0.2768116,63.126865,0.0,0.0,0.0,0.0,0.90610677,19.1,0.0,2.0,13.179,1.0,1.0,1,0
0,0.0,0,0,72.0,1,2,1,2,2,2,2,2,2,2,1,112.75,8192.6,6.0,1.0,1.0,2,1.5659722,72.02286,0.0,0.0,0.0,0.0,1.2322387,18.791666,1.0,1.0,81.18,1.0,0.0,3,0
1,0.0,0,0,4.0,1,0,2,1,1,1,1,1,1,0,3,19.95,59.25,0.0,0.0,0.0,3,4.9875,2.8281622,0.0,0.0,0.0,0.0,0.94643086,19.95,0.0,4.0,0.798,3.0,1.0,3,0
1,0.0,1,1,59.0,1,0,2,1,1,1,1,1,1,2,3,19.5,1147.85,0.0,0.0,0.0,3,0.33050847,55.992683,0.0,0.0,0.0,0.0,0.9250828,19.5,0.0,1.0,11.505,0.0,1.0,1,0
1,0.0,0,0,67.0,1,0,0,2,0,2,0,0,2,2,0,65.55,4361.55,3.0,1.0,0.0,0,0.9783582,65.53794,0.0,0.0,0.0,0.0,1.017764,21.85,0.5,0.0,43.9185,0.0,1.0,3,0
0,1.0,0,0,26.0,1,0,1,0,0,0,0,0,2,0,2,78.8,2006.1,1.0,0.0,0.0,2,3.0307693,25.139097,0.0,0.0,0.0,0.0,0.861201,78.8,0.16666667,3.0,20.488,3.0,1.0,1,0
0,0.0,0,0,27.0,1,0,0,0,2,2,2,2,2,1,3,78.2,2078.95,5.0,0.0,0.0,0,2.8962963,26.249369,0.0,0.0,0.0,0.0,1.2141746,15.64,0.8333333,0.0,21.114,0.0,1.0,3,0
1,0.0,1,1,72.0,1,2,1,2,0,2,0,2,2,2,0,105.25,7609.75,4.0,1.0,0.0,2,1.4618056,71.62118,0.0,0.0,0.0,0.0,1.1502717,26.3125,0.6666667,0.0,75.78,0.0,0.0,3,0
0,0.0,0,0,6.0,1,0,1,0,0,2,2,0,2,0,2,89.25,487.05,3.0,0.0,0.0,2,14.875,5.396676,0.0,0.0,0.0,0.0,0.97540843,29.75,0.5,4.0,5.355,3.0,1.0,0,0
1,0.0,1,1,62.0,1,0,2,1,1,1,1,1,1,2,1,20.65,1218.45,0.0,1.0,0.0,3,0.33306453,56.279446,0.0,0.0,0.0,0.0,0.979639,20.65,0.0,1.0,12.803,0.0,1.0,1,0
1,0.0,0,0,20.0,1,2,0,0,2,0,2,2,0,1,2,68.7,1416.2,3.0,0.0,0.0,0,3.435,20.318508,0.0,0.0,0.0,0.0,1.0666726,22.9,0.5,2.0,13.74,1.0,0.0,3,0
1,0.0,0,0,6.0,1,0,0,2,0,2,2,2,2,0,1,78.65,483.3,5.0,1.0,0.0,0,13.108334,6.0677967,0.0,0.0,0.0,0.0,1.2211615,15.73,0.8333333,2.0,4.719,2.0,0.0,0,0
1,0.0,0,0,51.0,1,2,2,1,1,1,1,1,1,2,3,24.75,1234.6,0.0,0.0,0.0,3,0.4852941,47.945633,0.0,0.0,0.0,0.0,1.1741436,24.75,0.0,1.0,12.6225,0.0,1.0,1,0
0,0.0,1,1,61.0,1,0,2,1,1,1,1,1,1,2,1,19.75,1311.6,0.0,1.0,0.0,3,0.3237705,63.209637,0.0,0.0,0.0,0.0,0.9369429,19.75,0.0,1.0,12.0475,0.0,0.0,1,0
1,1.0,1,0,62.0,1,2,1,2,2,2,0,0,0,0,2,89.1,5618.3,3.0,0.0,0.0,2,1.4370967,62.35627,0.0,1.0,0.0,0.0,0.9737691,29.7,0.5,3.0,55.242,3.0,0.0,2,0
0,0.0,0,0,72.0,1,2,1,2,0,0,2,0,0,2,0,84.7,6185.15,2.0,1.0,1.0,2,1.1763889,72.17211,0.0,0.0,0.0,0.0,0.92568177,42.35,0.33333334,1.0,60.984,1.0,0.0,3,0
1,1.0,1,0,13.0,1,0,1,0,2,2,0,2,2,0,2,98.0,1237.85,4.0,0.0,0.0,2,7.5384617,12.503535,0.0,1.0,0.0,0.0,1.0710367,24.5,0.6666667,3.0,12.74,3.0,1.0,2,1
1,0.0,1,0,5.0,1,0,1,0,0,2,0,2,2,0,2,94.45,498.1,3.0,0.0,0.0,2,18.89,5.218439,0.0,1.0,1.0,0.0,1.032239,31.483334,0.5,4.0,4.7225,3.0,0.0,0,1
1,1.0,0,0,3.0,1,2,1,0,2,2,0,2,2,0,2,105.0,294.45,4.0,0.0,0.0,2,35.0,2.7778301,0.0,0.0,1.0,0.0,1.1475394,26.25,0.6666667,4.0,3.15,3.0,1.0,0,1
0,1.0,1,0,26.0,1,2,1,0,2,2,0,0,2,0,2,93.85,2381.55,3.0,0.0,0.0,2,3.6096153,25.108593,0.0,1.0,0.0,0.0,1.0256816,31.283333,0.5,3.0,24.401,3.0,1.0,2,1
1,1.0,0,0,13.0,1,0,0,0,2,0,0,2,0,0,2,59.9,788.35,2.0,0.0,0.0,0,4.6076922,12.944992,0.0,0.0,0.0,0.0,0.9300391,29.95,0.33333334,3.0,7.787,3.0,0.0,2,0
0,0.0,1,1,38.0,1,0,2,1,1,1,1,1,1,2,3,19.95,756.4,0.0,0.0,0.0,3,0.525,36.10501,0.0,0.0,0.0,0.0,0.94643086,19.95,0.0,2.0,7.581,1.0,1.0,1,0
0,1.0,1,0,8.0,1,2,1,0,0,0,0,0,2,0,2,84.0,613.4,1.0,0.0,0.0,2,10.5,7.2164707,0.0,1.0,0.0,0.0,0.9180315,84.0,0.16666667,4.0,6.72,3.0,1.0,0,1
1,1.0,1,1,34.0,1,2,1,0,2,2,2,2,2,0,2,108.9,3625.2,5.0,0.0,0.0,2,3.2029412,32.98635,1.0,0.0,0.0,0.0,1.1901623,21.78,0.8333333,3.0,37.026,3.0,1.0,2,0
1,0.0,0,0,18.0,0,1,0,2,0,2,0,0,0,0,3,33.6,550.35,2.0,0.0,0.0,1,1.8666667,15.90607,0.0,0.0,0.0,0.0,0.79945576,16.8,0.33333334,1.0,6.048,2.0,1.0,3,0
1,0.0,1,1,56.0,1,0,1,0,2,2,2,0,0,1,3,85.85,4793.8,3.0,0.0,0.0,2,1.5330358,55.196316,0.0,0.0,0.0,0.0,0.93825006,28.616667,0.5,1.0,48.076,1.0,1.0,3,0
0,0.0,0,0,36.0,0,1,0,0,2,0,2,0,0,0,0,34.85,1267.2,2.0,1.0,1.0,1,0.96805555,35.34728,0.0,0.0,0.0,0.0,0.8291974,17.425,0.33333334,2.0,12.546,3.0,0.0,3,0
0,0.0,1,0,9.0,0,1,0,0,0,2,0,2,2,0,2,48.75,442.2,3.0,0.0,0.0,1,5.4166665,8.888442,0.0,1.0,0.0,0.0,1.1599246,16.25,0.5,4.0,4.3875,3.0,0.0,3,1
1,0.0,0,0,1.0,1,0,1,0,0,2,0,2,0,0,2,84.85,84.85,2.0,0.0,0.0,2,84.85,0.98835176,0.0,0.0,0.0,0.0,0.9273211,42.425,0.33333334,4.0,0.8485,3.0,0.0,0,1
1,0.0,0,0,12.0,1,0,0,2,0,0,2,0,0,0,3,56.65,654.85,2.0,0.0,0.0,0,4.7208333,11.359063,0.0,0.0,0.0,0.0,0.8795779,28.325,0.33333334,1.0,6.798,2.0,1.0,3,1
0,1.0,1,1,57.0,1,0,1,0,2,2,2,2,0,0,1,95.3,5567.45,4.0,1.0,1.0,2,1.6719298,57.813602,1.0,0.0,0.0,0.0,1.0415286,23.825,0.6666667,2.0,54.321,3.0,0.0,2,0
0,0.0,0,0,42.0,1,0,0,2,2,2,2,0,2,1,1,73.9,3160.55,5.0,1.0,0.0,0,1.7595239,42.19693,0.0,0.0,0.0,0.0,1.1474105,14.78,0.8333333,0.0,31.038,0.0,0.0,3,1
0,0.0,1,1,33.0,1,2,2,1,1,1,1,1,1,2,3,24.5,740.3,0.0,0.0,0.0,3,0.74242425,29.031372,0.0,0.0,0.0,0.0,1.1622835,24.5,0.0,2.0,8.085,1.0,1.0,1,1
1,0.0,1,0,70.0,1,0,1,2,2,0,2,0,0,2,0,84.6,5706.2,3.0,1.0,0.0,2,1.2085714,66.66122,0.0,1.0,0.0,0.0,0.92458886,28.2,0.5,0.0,59.22,0.0,1.0,3,0
0,0.0,0,0,68.0,0,1,0,0,2,0,2,0,2,0,2,44.95,3085.35,3.0,0.0,0.0,1,0.6610294,67.14581,0.0,0.0,0.0,0.0,1.06951,14.983334,0.5,2.0,30.566,2.0,0.0,3,0
1,0.0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,2,24.7,24.7,0.0,0.0,0.0,1,24.7,0.9610895,0.0,0.0,0.0,0.0,0.5876952,24.7,0.0,5.0,0.247,3.0,0.0,3,0
0,0.0,0,0,37.0,1,2,1,0,0,0,2,2,2,0,1,100.3,3541.4,3.0,1.0,0.0,2,2.710811,34.959526,0.0,0.0,0.0,0.0,1.0961733,33.433334,0.5,1.0,37.111,2.0,1.0,3,0
0,0.0,0,1,4.0,1,2,2,1,1,1,1,1,1,0,3,25.45,84.2,0.0,0.0,0.0,3,6.3625,3.1833649,0.0,0.0,0.0,0.0,1.2073517,25.45,0.0,4.0,1.018,3.0,1.0,3,0
1,0.0,0,0,1.0,1,0,0,2,0,0,0,0,0,0,3,50.7,50.7,1.0,0.0,0.0,0,50.7,0.98065764,0.0,0.0,0.0,0.0,0.787195,50.7,0.16666667,3.0,0.507,3.0,0.0,3,0
1,0.0,0,0,20.0,0,1,0,2,2,2,2,2,0,0,1,55.0,1165.55,5.0,1.0,1.0,1,2.75,20.813393,0.0,0.0,0.0,0.0,1.308633,11.0,0.8333333,2.0,11.0,3.0,0.0,3,0
1,0.0,1,1,72.0,1,0,0,2,2,0,2,2,0,2,0,68.4,4855.35,4.0,1.0,0.0,0,0.95,69.961815,0.0,0.0,0.0,0.0,1.0620146,17.1,0.6666667,0.0,49.248,0.0,1.0,3,0
0,0.0,0,0,31.0,1,2,1,0,0,2,0,0,2,0,2,89.9,2806.9,2.0,0.0,0.0,2,2.9,30.878988,0.0,0.0,0.0,0.0,0.9825123,44.95,0.33333334,3.0,27.869,3.0,0.0,3,1
1,1.0,1,0,18.0,1,0,1,0,0,0,0,0,2,0,2,78.55,1422.65,1.0,0.0,0.0,2,4.3638887,17.88372,0.0,1.0,0.0,0.0,0.8584687,78.55,0.16666667,2.0,14.139,2.0,0.0,2,1
1,0.0,1,0,11.0,1,0,0,0,0,0,0,2,0,0,0,55.05,608.15,1.0,1.0,1.0,0,5.0045457,10.850134,0.0,1.0,0.0,0.0,0.85473543,55.05,0.16666667,3.0,6.0555,3.0,0.0,3,0
0,0.0,1,1,33.0,1,0,2,1,1,1,1,1,1,2,1,19.8,641.35,0.0,1.0,0.0,3,0.6,30.834135,0.0,0.0,0.0,0.0,0.93931484,19.8,0.0,1.0,6.534,0.0,1.0,1,0
0,1.0,0,0,62.0,1,2,1,0,0,0,0,2,0,1,2,84.45,4959.15,1.0,0.0,0.0,2,1.3620968,58.035694,0.0,0.0,0.0,0.0,0.9229495,84.45,0.16666667,1.0,52.359,0.0,1.0,1,0
0,0.0,0,0,1.0,0,1,0,0,0,2,2,0,0,0,3,35.9,35.9,2.0,0.0,0.0,1,35.9,0.97289973,0.0,0.0,0.0,0.0,0.8541804,17.95,0.33333334,2.0,0.359,2.0,0.0,3,0
1,0.0,1,0,16.0,1,0,1,2,2,0,0,0,0,0,0,80.75,1321.3,2.0,1.0,0.0,2,5.046875,16.162691,0.0,1.0,0.0,0.0,0.8825124,40.375,0.33333334,1.0,12.92,2.0,0.0,3,0
1,0.0,1,1,22.0,1,2,0,0,0,2,2,2,2,1,3,78.65,1663.75,4.0,0.0,0.0,0,3.575,20.888262,0.0,0.0,0.0,0.0,1.2211615,19.6625,0.6666667,1.0,17.303,1.0,1.0,3,0
